id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,label_name
38635,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue Cricket Chennai T-shirt,Topwear
14807,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,Accessories
57053,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Elle Pink Vintage Dress,Dress
9029,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011.0,Casual,Buckaroo Men Mairin Brown Casual Shoes,Shoes
59978,Women,Apparel,Dress,Dresses,Brown,Fall,2012.0,Casual,Avirate Brown & Grey Check Dress,Dress
46449,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Timex Women Silver-Toned Dial Watch J103,Accessories
7820,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Blue Polo T-shirt,Topwear
5095,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt,Topwear
27630,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Scullers Men Khaki Trousers,Bottomwear
18174,Girls,Apparel,Dress,Dresses,Lavender,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Lavender Dress,Dress
41715,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Brown Wedges,Shoes
4302,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra Kid's Unisex Grandad Brick Orange Kidswear,Topwear
12367,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Reid & Taylor Men White Shirt,Topwear
1937,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Kalenji Women Black Pink Shoe,Shoes
2304,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men's Manchester United Red T-shirt,Topwear
15150,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Arrow Sport Men Stripes Blue Shirts,Topwear
19904,Women,Footwear,Shoes,Flats,Pink,Fall,2011.0,Casual,Lotto Women Virtue Pink Sandal,Shoes
18815,Unisex,Accessories,Wallets,Wallets,Olive,Summer,2011.0,Casual,Peter England Unisex Casual Olive Wallet,Accessories
18013,Women,Accessories,Belts,Belts,Tan,Winter,2015.0,Casual,Lino Perros Women Solid Tan Belt,Accessories
33861,Women,Footwear,Shoes,Flats,White,Summer,2012.0,Casual,Puma Women Cross White Sandals,Shoes
20869,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Fila Men Camper Brown Sandals,Shoes
46290,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Hangkok Sports Shoes,Shoes
22117,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Reebok Men Pro Legacy Brown Casual Shoes,Shoes
3376,Women,Footwear,Shoes,Sports Shoes,Black,Spring,2012.0,Sports,Asics Women Gel Technology Active Black White Pink Shoe,Shoes
51652,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch FS4552,Accessories
27228,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Kids Girl Printed Pink Dress,Dress
27021,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Jeans,Bottomwear
17105,Women,Accessories,Wallets,Wallets,Red,Winter,2015.0,Casual,Lino Perros Women Small  Red Wallet,Accessories
47127,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Pink Tote Bag,Accessories
24858,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Formal,Mark Taylor Men White Striped Shirt,Topwear
54338,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Femella Women Blue Top,Topwear
7179,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Blue Jegging,Bottomwear
13164,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Skechers Men Diamondback Black Sports Shoes,Shoes
53749,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant,Bottomwear
45916,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch,Accessories
15339,Women,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Nike Women Solid Grey Shorts,Bottomwear
47196,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,Shoes
45132,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Casio Enticer Men White Dial Analogue Watch MTP-1216A-7BDF(A357),Accessories
36992,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Lino Perros Women Grey Handbag,Accessories
5204,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mickey Men's Crew Dark Grey T-shirt,Topwear
21886,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,BIBA Women Printed Pink Kurta,Topwear
42669,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black & White Kurta,Topwear
44902,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men  Black Shorts,Bottomwear
42663,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Alma Women Cream Printed Kurta,Topwear
33201,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Sepia Women Cream Dress,Dress
12287,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trousers,Bottomwear
15264,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Women Ulama Black Casual Shoes,Shoes
52647,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod'acc Women Black Handbag,Accessories
15969,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Check Men Black Shirt,Topwear
28561,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Neon Black T-shirt,Topwear
58275,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Baggit Women Pink Sling Bag,Accessories
10108,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Women Denim Analogue Steel Watches,Accessories
33448,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Karma Babylon Purple Wallet,Accessories
16009,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Turtle Stripes Men Blue TShirt,Topwear
30616,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Women Black Track Pants,Bottomwear
54959,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Do u speak green Boys Blue T-shirt,Topwear
24178,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Converse Men Arrow  Black Flip Flops,Shoes
41018,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Lee Men Brown Leather Belt,Accessories
19999,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black TShirt,Topwear
59979,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Avirate Multicoloured Dress,Dress
10270,Women,Footwear,Shoes,Flats,Silver,Fall,2012.0,Casual,Clarks Women Shona Fringe Leather Silver Flats,Shoes
6278,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Men's Saxophone White T-shirt,Topwear
25503,Girls,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,Doodle Kids Girls Polka Dot Black Dress,Dress
4108,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012.0,Casual,Fila Men Aruba Navy Grey Sandal,Shoes
59967,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Women Black Dress,Dress
35442,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Doodle Girls Printed White Top,Topwear
43196,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch,Accessories
10183,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women Future Cat Ballistic Jr White Casual Shoes,Shoes
37489,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Esprit Women Black Watch,Accessories
25971,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Dress,Dress
45882,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch,Accessories
12673,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Probase Men Solid Beige Cargos,Bottomwear
14032,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Printed Black Tshirts,Topwear
46406,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,ADIDAS Men Green Printed T-shirt,Topwear
4576,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Incinera Grey Shoe,Shoes
26243,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Sports,Proline Grey Melange Shorts,Bottomwear
52125,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Pink Printed Dress,Dress
39716,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Arrow Woman Women Blue Dress,Dress
4088,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Classic Polo Men's Purple With Black White Stripes T-shirt,Topwear
26050,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,Topwear
16820,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Bottomwear
16829,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Little Miss Women Printed Blue T-shirt,Topwear
28659,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Air Max Grey Sports Shoes,Shoes
43634,Women,Apparel,Dress,Dresses,Beige,Summer,2012.0,Casual,Vero Moda Women Beige Dress,Dress
14592,Men,Accessories,Belts,Belts,Brown,Summer,2011.0,Casual,United Colors of Benetton Men Printed Brown Belts,Accessories
35989,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Flying Machine Women Cotton Black Dress,Dress
44663,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Wills Lifestyle Women Brown Trousers,Bottomwear
26826,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Highlander Men Black Trousers,Bottomwear
6295,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Puma Unisex Matrix Black Flip Flop,Shoes
27224,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress,Dress
10816,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Country Eagle Red Shirt,Topwear
48527,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2012.0,Casual,Calvin Klein Men Flip Flops,Shoes
37871,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Hidekraft Men Black Wallet,Accessories
24677,Men,Accessories,Belts,Belts,Brown,Winter,2016.0,Casual,Fastrack Men Leatherette Brown Belt,Accessories
52155,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Color Block Dress,Dress
36892,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Fossil Men Black Phoenix Belt,Accessories
4766,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Barr White T-shirt,Topwear
15673,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,Bottomwear
15077,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Mother Earth Women Printed White Kurtas,Topwear
43228,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,United Colors of Benetton Women Brown Swede Finish Handbag,Accessories
51499,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,Bottomwear
38636,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue Cricket Tee T-shirt,Topwear
54652,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch N6037SL02,Accessories
30083,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Ed Hardy Women Silver Dial Watch,Accessories
41276,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Arrow Men Black Leather Wallet,Accessories
21672,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2619,Accessories
34114,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Printed Blue Dress,Dress
47203,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes,Shoes
57990,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Latin Quarters Women Pink Dress,Dress
48471,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,French Connection Purple Dress,Dress
51487,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Denizen Men Black Trousers,Bottomwear
8486,Women,Apparel,Dress,Dresses,Blue,Fall,2011.0,Casual,Forever New Women Butterbean Blue Dress,Dress
37483,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Esprit Women White Dial Watch,Accessories
58002,Women,Apparel,Dress,Dresses,Green,Fall,2012.0,Casual,Latin Quarters Women Green Printed Dress,Dress
21954,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Casual Black Handbag,Accessories
45355,Women,Footwear,Shoes,Heels,Beige,Summer,2016.0,Casual,Cobblerz Women Beige Sandals,Shoes
1547,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Puma Men's Ducati Sneaker,Shoes
28604,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Nike Men Dunk High Black Shoes,Shoes
45871,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Men Steel Dial Watch,Accessories
8485,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,Forever New Women Porcelain Black Dress,Dress
9913,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Puma Unisex Dizzy Shopper Black Bags,Accessories
22858,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016.0,Casual,Woodland Men Camel Casual Shoes,Shoes
30415,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Slim Fit Washed Blue Jeans,Bottomwear
29264,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Adizero Black Sports Shoes,Shoes
24738,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Murcia Women Leatherite Beige Bag,Accessories
44944,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012.0,Casual,United Colors of Benetton Women Navy Blue Dress,Dress
50169,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown & Black Heels,Shoes
38766,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Shorts,Bottomwear
38825,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Latin Quarters Women Magenta & Brown Check Top,Topwear
26995,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans,Bottomwear
44815,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,Bottomwear
6579,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2012.0,Sports,Nike Men Woven Navy Blue 3/4 Pants,Bottomwear
56411,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Savana Sandals,Shoes
26594,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Jago Ripstop White Sports Shoes,Shoes
2714,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Goofy Surf Kidswear,Topwear
26994,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Black Jeans,Bottomwear
57520,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Provogue Men Brown Casual Shoes,Shoes
54404,Women,Accessories,Wallets,Wallets,Olive,Fall,2012.0,Casual,Baggit Women Olive Wallet,Accessories
2702,Girls,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Disney Kids Girl's Blue Check Kidswear Shirt,Topwear
27672,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,Accessories
53941,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,Accessories
44681,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Wills Lifestyle Women White Dress,Dress
30636,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Sports,Nike Women Printed Tempo Blue Shorts,Bottomwear
40075,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black Jersey,Topwear
14286,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Belmonte Men Solid Trouser Grey Trousers,Bottomwear
6320,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,UCB Men Small Checks Yellow Shirt,Topwear
19351,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Numero Uno Men Navy Blue Shoes,Shoes
7172,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Navy Blue Check Shirt,Topwear
5413,Girls,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Ant Kids Girl's Pink White Check Top Kidswear,Topwear
33266,Girls,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Gini and Jony Girls Teal Top,Topwear
13115,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Numero Uno Men Casual Black Casual Shoes,Shoes
31130,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Dress,Dress
41565,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,AND Women Blue Dress,Dress
28564,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Air Bags Black T-shirt,Topwear
46420,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Timex Men Cream Dial Chronograph Watch,Accessories
6924,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Asics Men's Running Graphic Black Grey T-shirt,Topwear
34095,Girls,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Doodle Girls Printed Multi Coloured Dress,Dress
15902,Unisex,Footwear,Flip Flops,Flip Flops,Purple,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Cheese Flops Purple Slippers,Shoes
26519,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,2012.0,Casual,Arrow Sport Men Navy Blue Check Shorts,Bottomwear
57143,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Elle Women White T-shirt,Topwear
13943,Men,Apparel,Topwear,Shirts,Brown,Summer,2011.0,Casual,United Colors of Benetton Men Solid Brown Shirts,Topwear
34064,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress,Dress
16567,Women,Apparel,Dress,Dresses,Red,Fall,2011.0,Casual,AND by Anita Dongre Women Printed Red Dresses,Dress
25251,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Lino Perros Women Leatherette Orange Handbag,Accessories
46216,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,AND Women Pink Dress,Dress
10130,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Women Pure E-Ffect Black Steel Watches,Accessories
17927,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Trainng Black Track Pant,Bottomwear
39227,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Tiered Dress,Dress
34113,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Printed Pink Dress,Dress
7182,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Jealous 21 Women Dark Blue Jegging,Bottomwear
7695,Women,Apparel,Bottomwear,Track Pants,Red,Fall,2011.0,Casual,Urban Yoga Women's Bij Red Track Pant,Bottomwear
53882,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,U.S. Polo Assn. Men White Flip Flops,Shoes
58492,Women,Apparel,Dress,Dresses,Olive,Fall,2012.0,Casual,Tonga Women Olive Dress,Dress
51631,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,FOSSIL Women Silver-Toned Dial Watch ES2880,Accessories
45757,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Folklore Women Red Kurta,Topwear
40412,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Tonga Women Plum Dress,Dress
7403,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Slip-On Brown Shoes,Shoes
49900,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Kids Unisex White Dial Watch,Accessories
36203,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Gini Jony Boys Beige Shorts,Bottomwear
12945,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Basics Men Brown Slim Fit Shirt,Topwear
37324,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Sheen Women White Dial Chronograph Watch SX033 SHE-5514D-7ADR,Accessories
41352,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Classics Jeans,Bottomwear
6564,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Nike Men's Woven Blue Short,Bottomwear
32278,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Adipower Barricade Black Sports Shoes,Shoes
58926,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Ivory Tag Multi Coloured Vintage Patched Handbag,Accessories
7085,Women,Accessories,Bags,Wallets,Pink,Winter,2015.0,Casual,Wildcraft Women Pink Printed Wallet,Accessories
14846,Men,Accessories,Wallets,Wallets,Coffee Brown,Summer,2011.0,Casual,United Colors of Benetton Men Solid Coffee Brown Wallets,Accessories
11348,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2017.0,Casual,Lee Men Navy Blue Powell Fit Jeans,Bottomwear
48393,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,French Connection Navy Washed Skinny Stretchable Jeans,Bottomwear
32467,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Almighty Zeus White T-shirt,Topwear
46567,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Men White Dial Watch,Accessories
15682,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Classic Chinosdk.Cream Trousers,Bottomwear
55640,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,Shoes
46017,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Printed Kurta,Topwear
31552,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2016.0,Casual,Woodland Men Black Casual Shoes,Shoes
7892,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Casual,Proline Men Grey & White Checked Shorts,Bottomwear
37766,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,John Players Men Check Orange Shirt,Topwear
22987,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2016.0,Sports,2go Active Gear USA Men Grey Ted Shorts,Bottomwear
36310,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mr.Men Boys Blazing Yellow T-shirt,Topwear
16610,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trouser,Bottomwear
14074,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women Solid White Polo Tshirts,Topwear
28143,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2016.0,Casual,Jockey 24 x 7 Men Navy Blue Knit Sport Shorts 9426,Bottomwear
57254,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag,Accessories
25324,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Edifice Men Silver Analogue Watches (ED418) EF-130D-1A4VDF,Accessories
16518,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Bottomwear
4832,Men,Apparel,Bottomwear,Track Pants,Yellow,Summer,2011.0,Sports,ADIDAS Men's Shale Yellow Track Pant,Bottomwear
18198,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Casual,Highlander Men Solid Blue Trouser,Bottomwear
46749,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2012.0,Sports,Nike Men Blue Track Pants,Bottomwear
34015,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Pink Dress,Dress
53776,Men,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Puma Men Green Shorts,Bottomwear
24018,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt,Topwear
10676,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Doodle Girl Bubbles Red Tops,Topwear
52622,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Mod-acc Women Purple Handbag,Accessories
10181,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Women Pliancy Black Watches,Accessories
57523,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Provogue Men Grey Casual Shoes,Shoes
28451,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Urban Yoga Women Black Track Pants,Bottomwear
44265,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Hidekraft Men Black Wallet,Accessories
36516,Men,Accessories,Belts,Belts,Beige,Summer,2012.0,Casual,United Colors of Benetton Men Beige Belt,Accessories
43920,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Femella Women Cream Printed Dress,Dress
40548,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Women White Dial Watch,Accessories
5008,Women,Apparel,Dress,Dresses,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Salome Blue Kidswear,Dress
55618,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Black Shoes,Shoes
12008,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt,Topwear
16515,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Bottomwear
